date,title,content,URL
"25 Jun, 2018","Atlantic Council finally admits Ukraine s Nazi problem, and seems upset RT reported it earlier","RT has accurately and consistently chronicled the rise of neo Nazism in Ukraine Now, rather belatedly, NATO s principal mouthpiece has finally joined in, throwing some bizarre shade at this network in the process Bryan MacDonald is an Irish journalist based in Russia He has written for RT since 2014 Before moving to Russia, Bryan worked for The Irish Independent, the Evening Herald, Ireland on Sunday, and The Irish Daily Mail Follow him on Twitter@27khv Bryan MacDonald is an Irish journalist based in Russia He has written for RT since 2014 Before moving to Russia, Bryan worked for The Irish Independent, the Evening Herald, Ireland on Sunday, and The Irish Daily Mail Follow him on Twitter@27khv KRASNODAR For the uninitiated, the Atlantic Council is NATO s propaganda wing And whenever its lobbyists, or guest writers, publish opinions which digress from the standard Washington foreign policy establishment position, it usually suggests a change in attitude is on the cards Last week, the think tank ù sent Ukraine a clear message: get your extremists & neo Nazis under control promptly and start taking the threat they pose seriously In doing so, the Atlantic Council also finallyacknowledgedthe problem exists Something readers and viewers of RT have been aware of since the first Euromaidan protests back in 2013 However, for years, this reportage was dismissed by pro NATO activists as Kremlin propaganda ù So what has changed? Well, Ukraine s far right has become so emboldened that even the countries biggest defenders are beginning to realize the threat they pose to the narrative established since the 2014 change of power in Kiev For instance, just this weekend near the western city of Lvov, a member of the Roma community was murdered during a pogrom Additionally, others were stabbed, including an eight year old child Amid total impunity, Roma pogroms in Ukraine have now become deadly Another Roma settlement in Lviv, biggest city of Western Ukraine, attacked overnight: one person is killed, many stabbed Police detains 7 people, considers to open the investigation Farther eastwards, in the capital Kiev, for some months now, aneo Nazi militiahas been imposing its own order †with street patrols Meanwhile, the legal authorities either offer tacit approval or are helpless to stop Azov or perhaps a mixture of both While all this sounds like something from a history book, documenting the time of Hitler, Franco, and Mussolini, it s the reality in Europe s second largest country today And it s clear that the mainstream media simply won t be able to ignore the situation for much longer Indeed, even American state broadcaster RFE/RL hasconcededthat Azov s induction ceremonies are more reminiscent of 1930s Germany than of postwar democracy, ùas they include nationalist chants, raised fists, and a torchlight march through central Kyiv* (sic) ù But has the horse bolted? Many experts think so Ivan Katchanovski, a Ukrainian emigre professor in Canada, has consistently warned of the dangers of appeasing ultra nationalists This weekend, hetweeted: far right violence became normalized and mainstream in Ukraine following their crucial role in violent attacks during Maidan, (the) Maidan and Odesa (sic) massacres, war in Donbas & political assassinations But Western governments and media chose to deny and ignore this Now it is too late ù His view is supported by Tarik Cyril Amar of Columbia University Timing mattered enormously: in 2014 Ukraine needed the West urgently The West was engaged, rightly, but not as, literally, invested as now That was the moment, obviously, not to let the far right infiltration tactics pass, ù he wrote That was also the moment when western intellectuals signed a letter to do precisely that because: wartime emergency, Russian info war, blablabla And that was the tip of the iceberg To all those who joined what Andreas Umland later proudly called the fencing season for the right: congrats You now know how it feels to be a fellow traveler (sic) ù That was also the moment when western intellectuals signed a letter to do precisely that because: wartime emergency, Russian info war, blablabla And that was the tip of the iceberg Thus, Atlantic Council s volte face is timely But one wonders why the editor chose the title: Ukraine s Got a Real Problem with Far Right Violence (And No, RT Didn t Write This Headline) ù Because it bears no relation to the writer Josh Cohen s text, in which he doesn t mention this network at all My guess is the pressure group feels it has tripped over itself here Because for some years now, it has been attempting to present everything RT reports as inadmissible, owing to its fears that Russian media threatens the dominance of the Western establishment press, which is overwhelmingly pro NATO And like all true believers, Atlantic Council lobbyists don t tolerate dissent Yet, the simple fact remains: RT reported on Ukraine s Nazi problem when mainstream outlets deliberately ignored this reality Back in October of 2014, Iwrote: If it walks like a Nazi and quacks like a Nazi it s the far right, ù adding when correspondents in Kiev see Nazis, they report only the presence of far right nationalists, a far more palatable term Welcome to the bizarre world of Western media in Ukraine A self contained pit of rumor, fear, braggadocio and propaganda ù Earlier that month, Ipublished A journalist s duty is to inform: have western press forgotten this in Ukraine? ù Again, questioning why journalists refused to report the facts After this, for challenging their groupthink, many of the Western hack pack unfollowed or blocked me on Twitter: the modern form of journalistic ostracism In May of last year, as the far right became even more visible, Iaskedwhy western reporters in Kiev continue to ignore the rise of Neo Nazism in Ukraine And five months later, I noted the lack of press coverage after up to 20,000 far right radicals honored the 75th anniversary of the Ukrainian Insurgent Army (UPA) a paramilitary group led by Stepan Bandera, which actively collaborated with Hitler s Germany They brandished lit torches, smoke pellets, and flares as they chanted fascist slogans And some participants openly gave Nazi salutes during the rally ù So, readers of my columns, and of RT s work in general, have been well aware of Ukraine s Nazi problem while consumers of Western media are generally blissfully ignorant, as it has largely turned a blind eye Yet, the Atlantic Council routinely calls for restrictions on RT Indeed, only last autumn, itwantedthis network to be †listed as a foreign agent in the United States: a move which was clearly coordinated with policymakers because, within weeks, the wish was granted Furthermore, a month later itdismissedRT as a Low Grade Platform for Useful Idiots ù READ MORE: Useful idiots? George Soros Prague lobbyists direct their fire at RT guests Anyway, unlike the Atlantic Council, I am not in the business of telling people what to think So, dear reader, you can work out for yourself the agendas at play here * Kyiv is the Latin transliteration of the Ukrainian language spelling of the country s capital city In English it is known as Kiev However, for political reasons, many media outlets have taken to replacing it with Kyiv, which is similar to using Moskva, rather than Moscow or Sankt Peterburg in place of St Petersburg RT, along with other serious news organisations, continues to use the correct English spelling ",https://www.rt.com/op-ed/430796-ukraine-nazi-atlantic-council/
"20 Jun, 2018",Hungary approves Stop Soros law criminalizing aid to illegal migrants,"Hungary s parliament has passed a law that could see anyone helping illegal immigrants claim asylum in the country imprisoned The stopsoros law is named after Hungarian born billionaire and open borders advocate, George Soros The law was voted on in the Hungarian parliament on Wednesday, where Viktor Orban s right wing Fidesz party holds a two thirds majority Under the law, individuals who aid migrants, informing them about the asylum procedure or providing financial or property benefit ùwill be liable for a 12 month prison sentence NGOs working with migrants will need to seek licenses and will see the scope of their work severely restricted The law was criticized by Human Rights Watch, who called it the latest salvo in the Hungarian government s war on refugees and those who help them ù Under its terms, aid workers suspected of enabling illegal immigration ùcould be barred from border areas at the authorities discretion Activists fear that this could be used against watchdog groups and journalists keeping an eye on Hungarian authorities The law also grants the authorities permission to deny asylum claims to migrants who arrive from a country other than their own We want to use the bills to stop Hungary from becoming a country of immigrants, ùsaid Interior Minister Sandor Pinter The bill is named after Hungarian born billionaire and liberal financier George Soros Soros has been a vocal critic of Orban s government and at the height of the refugee crisis, stated that the EU has to accept at least a million asylum seekers annually for the foreseeable future And, to do that, it must share the burden fairly ù READ MORE: Le Pen, Orban, Wilders among Kremlin s 5th column hell bent on destroying Europe, says EU bigwig Orban has accused Soros of attempting to use mass migration to undermine Europe s stability Soros has antagonized not only us but also England, President Trump and Israel too, ùOrban said in February Everywhere he wants to get migration accepted It won t work We are not alone and we will fight together and we will succeed ù So far, Orban appears to be winning Soros Open Society Foundations ended its operations in Hungary this April, citing an increasingly repressive political and legal environment in Hungary ùThe Hungarian government had previously hinted that Soros NGO could be punished under the new law If Soros is found to have engaged in such activity, meaning he organizes illegal immigration, then the rules will apply to him, ùgovernment spokesman Zoltan Kovacs said in February In addition to the stopsoros law, the parliament also passed a constitutional amendment on Wednesday stating that an alien population ùcannot be settled in Hungary, a rebuke of the EU s plan to impose resettlement quotas on member states Viktor Orban rode a wave of populist sentiment to victory in Hungary s 2010 elections Since then he has been a constant critic of liberal democracy, and of the European Union When waves of migrants began pouring into Hungary over the Serbian border, his government erected a 110 mile long, double layer security fence in 2015 At present, Hungary accepts †two asylum seekers per day Once their claims are processed, they often disappear towards Austria and Germany ù, ",https://www.rt.com/news/430365-hungary-passes-stop-soros-law/
"20 Jun, 2018",Hungary approves Stop Soros law criminalizing some help to illegal immigrants,"Hungary s parliament on Wednesday approved a package of bills that criminalizes some help given to illegal immigrants, defying the EU and human rights groups Under the new law, called stopsoros, individuals or groups who help migrants not entitled to protection to submit requests for asylum or who help illegal migrants gain status to stay in Hungary will be liable to prison terms, Reuters said The package of bills makes the organization of illegal immigration a criminal offence, according to Interior Minister Sandor Pinter We want to use the bills to stop Hungary from becoming a country of immigrants, ùhe said Parliament also passed on Wednesday a constitutional amendment to state that an alien population ù cannot be settled in Hungary, seen as a swipe at Brussels over its quota plan",https://www.rt.com/newsline/430336-hungary-stop-soros-law/
"20 Jun, 2018",Grassroots or astroturf ? Who s really behind the anti Brexit group Our Future Our Choice ,"Pro EU group Our Future Our Choice who confronted Jeremy Corbyn with a huge stop backing brexit banner during his speech at the recent Labour Live event, is accused of having links with ex Tory ministers and big cash donors Our Future Our Choice (OFOC) pertain to be the grassroots voice for young people and their objective is to help secure a people s vote on the final terms of the Brexit deal However, questions are being asked by prominent left winger commentators such as Novara Media s Aaron Bastani and journalist and author Paul Mason as to who exactly is driving their campaign @OFOCBrexitis pure astroturf They share an office with organisations funded and backed by big business and former donors to the Lib Dems and the Tories They are not progressives Meanwhile the 70% who want a soft brexit are represented only by@jeremycorbyn&@Keir_Starmerpic twitter com/nlfMMcJf21 A bunch of privileged, astroturfing Tories using millionaire money to troll the British people https: // tdotco /IqeSvTt7DJ In addition, some political commentators on the left are questioning why OFOC seem to be focussing on attacking the Labour leadership instead of Tory remainers that have failed to rebel thus far on key Brexit votes McDonnell & Abbott voted for parliament to have a meaningful say on the final Brexit deal Greening promised@OFOCBrexitshe would too, but then voted against So@Femi_Sorry, I m genuinely interested, why was it McDonnell and Abbott, not Greening, that were targeted yesterday?pic twitter com/KZw3me6yoJ The four founding members of OFOC, co presidents Lara Spirit and Will Dry, and the group s spokesmen Femi Oluwole and Calum Millbank Murphy, are all registered as directors in the company Their group made the headlines by promoting a couple of mobile billboards attacking high level Labour figures such as John McDonnell and Diane Abbott for their stance on Brexit Problems with this poster (going round John McDonnell s seat today): 1) Nobody normal has any idea who Jacob Rees Mogg is 2) Nobody wants a people s vote, and particularly not the Leave voters who make up 60 percnet of McDonnell s seat pic twitter com/losHKUK9ub OFOC is one of a plethora of pro remain groups that have been set up during or after the EU Referendum in 2016 The group registered the organisation to companies house in February this year and soon after raised 12,762 through crowdfunding in March The group s homepage admits that OFOC is powered by: Best for Britain, Open Britain, The European Movement, and the GCG [Grassroots Co ordination Group] ù, all large established pro Remain groups, predominantly funded by Tory, Liberal and former Labour donors The GCG is chaired by Chuka Umunna MP, a known Corbyn critic They share office space with †six anti Brexit groups; Best for Britain, Open Britain, European Movement, Britain for Europe, Scientists for EU, Healthier IN and InFacts that have been brought together by Umunna s GCG Best For Britain (BfB), a campaign launched by Gina Miller last year, is the best funded organisation with a staggering 2 4m ($3 1m) in funding, 500k ($660k) of which coming from billionaire philanthropist George Soros, according to the Guardian They are looking for a further 3 2m ($4 2m) according to Paul Butters, BfB s director of communications and former spokesperson to Ex Lib Dem leader, Tim Farron According to Red Robin, the Scottish left wing blog BfB spent 353,118 ($465k) between June 2016 and June 2017, backed several candidates against Labour candidates in the 2017 General Election, including the Liberal Democrat s Tom Brake and Ed Davey Although BfB claims much of its funding comes from small donors, significant sums have been given to the group by Virgin billionaire Sir Richard Branson ( 25k, $33k), Liberal Democrat Anatole Kaletsky ( 20k, $26k), and Tory donor Stephen Peel who told the Observer he was giving the anti Brexit group 100k ($131k) because it was the most important political issue of a generation and one about which I deeply care ù The European Movement meanwhile is predominantly funded by former Progress donor, Lord David Sainsbury, who has recently stated he would not be funding political groups anymore, to turn his attentions charitable causes RT has reached out for comment from OFOC as to what their connections are to the larger, well funded groups does powered by ùsimply mean supported or financially backed? Certain administrative support would have to be declared to the electoral commission in the event of another referendum At the time of writing OFOC had not responded to our email ",https://www.rt.com/uk/430327-ofoc-brexit-donor-funding/
"13 Jun, 2018",Soros buys up shares in New York Times,"Billionaire liberal financier and political meddler George Soros has purchased $3 million worth of stock holdings in the publisher of the New York Times, the investor s first such purchase in over a decade Soros bought 126,400 shares in the New York Times Company through Soros Fund Management LLC, his investing firm According to afilingto the US Securities and Exchange Commission (SEC) last month, the shares are worth $3,046,000 According to the same filing, Soros also invested money in Tribune Media Company and in Time Warner Inc Soros Fund Management is the company that Soros uses to spread his wealth around Soros Fund Management actively invests in stocks, bonds, commodities, currencies and, as the New York Times reported recently, the Triple Crown winning racehorseJustify Soros latest purchase marks the first time in over a decade that the billionaire has sunk money into the New York Times In 2007, Soros bought $470,000 worth of shares in the newspaper It is unclear whether Soros growing involvement with the Times will affect the paper s editorial line, especially considering †that his $3 million investment is a fraction of the paper s $3 6 billion value Soros is well known for his liberal views, however, and publicly supports and funds a variety of progressive and neoliberal causes, through NGOs like his Open Society Foundations Dan Gainor, vice president of business and culture at the conservative Media Research Center, told the Washington Free Beacon that it would be naive ù to disconnect Soros investment from his views Soros has long had influence or given direct funding to a wide range of journalism operations from NPR to ProPublica, Gainor said This is still a big step to be buying a $3 million stake in the top liberal outlet in America Afterthrowingmore than $10 5 million into Hillary Clinton s failed election bid in 2016, Soros has also made no bones about his desire to see President Donald Trump who he recently called the ultimate narcissist ù impeached and removed from office Trump s victory reportedlycostSoros almost a billion dollars on the market Since Trump s election, Soros has taken tosponsoringleftist candidates in district attorney races across the country, in a bid to reshape the American justice system in his own progressive image After donating $50 million to the American Civil Liberties Union in 2014, he has spent over $9 million funding candidates in 14 cities In San Diego alone, he spent $1 5 million propping up Democrat Genevi√©ve Jones Wright s unsuccessful campaign Soros Open Society Foundations project began in 1979 The organization now enjoys an annual budget of over $940 million and operates in over 100 countries across the globe, with 26 national and regional foundations and offices Soros was accused of meddling in British politics when it emerged last February that he had had donated almost $700,000 to the pro EU lobby group, Best for Britain In April, Judicial Watch released a report detailing how the Obama administration, in concert with Soros, spent at least $9 million of US taxpayers money to fund a political reform campaign in Albania Soros is a businessman and shouldn t be receiving taxpayer support to advance his radical left agenda, to undermine freedom here at home and abroad, ùJudicial Watch President Tom Fitton said in a statement The billionaire s image as a human rights campaigner and philanthropist has not been well received in his native Hungary The country s Prime Minister Viktor Orban has been an outspoken critic of Soros and his NGOs, accusing the billionaire of meddling in Hungary s internal political affairs by funding opposition groups In May, the Open Society Foundations announced that it would end operations in Hungary, claiming to be the victim of a repressive political and legal environment ù In February, Orban s Fidesz party submitted a bill to parliament called the stopsoros Act, which would curb immigration and would also affect foreign funded NGOs The bill says that all NGOs that support illegal immigration ùneed to be registered, while any NGO that gets money from abroad must pay a 25 percent tax Before dabbling in American politics, George Soros made a fortune shorting Great Britain s pound sterling, which resulted in the currency s collapse in 1992 In his native Hungary, Soros has been accused of tampering in internal affairs and pushing pro immigration policies to destabilize Europe",https://www.rt.com/usa/429660-soros-buys-nyt-shares/
"1 Jun, 2018",Trump wants Samantha Bee fired for calling Ivanka a c**t ,"President Trump has called for TV host Samantha Bee to be fired, after she called Trump s daughter Ivanka a feckless c**t ù Advertisers have distanced themselves from Bee as a Twitter war over the host s words rages on Why aren t they firing no talent Samantha Bee for the horrible language used on her low ratings show?, ùthe president tweeted on Friday A total double standard but that s O K we are Winning, and will be doing so for a long time to come! ù Why aren t they firing no talent Samantha Bee for the horrible language used on her low ratings show? A total double standard but that s O K we are Winning, and will be doing so for a long time to come! Bee, who hosts TBS Full Frontal made her vulgar comments after Ivanka Trump shared an innocuous snap of herself hugging her baby son on Twitter She had been criticized for posting the photo amid reports that the Office of Refugee Resettlement managed to lose track of 1,500 migrant children in the last three months of 2017 You know, Ivanka, that s a beautiful photo of you and your child, ùBee said But let me just say, one mother to another, do something about your dad s immigration practices you feckless c**t! ù Bee then implied that Trump should seduce her father into reforming his immigration policies He listens to you! Put on something tight and low cut and tell your father to f ing stop it Tell him it was an Obama thing and see how it goes, she concluded Bee later apologized, admitting that she crossed a line ùHigher ups at her network also issued a watery apology statement Samantha Bee has taken the right action in apologizing for the vile and inappropriate language she used about Ivanka Trump last night, ùthe statement read Those words should not have been aired It was our mistake too, and we regret it Samantha Bee has taken the right action in apologizing for the vile and inappropriate language she used about Ivanka Trump last night Those words should not have been aired It was our mistake too, and we regret it Conscious of the bottom line, Bee s sponsors began to pull their ads from her show in the wake of the controversy Autotrader and State Farm both suspended their sponsorship on Thursday, with Autotrader describing Bee s language as offensive and unacceptable ù TBS response is a far cry from the response of ABC to a racially charged tweet by sitcom star Roseanne Barr earlier this week Barr s sitcom, which had been a smash hit since returning to TV this year after a 22 year hiatus, was abruptly canceled on Tuesday after Barr implied that former White House adviser Valerie Jarrett looked like the muslim brotherhood & planet of the apes had a baby ù also deletedpic twitter com/VcS9cGtXqG In a series of tweets, Barr bashed Hillary and Chelsea Clinton, as well as liberal billionaire George Soros, all regular targets for the mouthy conservative star Her firing immediately ignited debate over an apparent double standard, where conservatives are lambasted for offensive statements, while liberals escape punishment In particular, Twitter users took offense at the fact that Barr had her show pulled instantly, while MSNBC host Joy Reid got away with multiple anti Muslim and anti gay blog posts by claiming she was hacked an excuse nobody believed and experts ruled out as veryunlikely Liberals: Roseanne Barr is a vile racist bigot and she needs to be dismissed for her racist tweet Also liberals: Joy Ann Reid was a victim of a Russian hacking campaign and her multiple bigoted blog posts demonstrate why she should keep her job Joy Ann Reid repeatedly and intentionally published bigoted ideas over long periods of time, lies about it, gets help covering it up, fake apologizes, and is heralded as a hero and keeps her show Roseanne tweets something racist, immediately apologizes, and loses her show The same debate continues on Twitter, with the same claims of a double standard alive and well Samantha Bee calls Ivanka Trump a feckless c**t apologizes and gets to stay on the air The double standard at work compared to Roseanne Barr, who was rightly fired for her disgusting comments, is both blatant and appalling Roseanne deserved to get fired for her comment Samantha Bee called Ivanka a c*nt ù on air and Keith Olbermann routinely calls the President a motherf*cker ù Do you think either will get fired? Maybe see why so many Americans think there s a media double standard for liberals? Feckless cu*t ù is okay but Planet of the Apes ù can get you fired? If Samantha Bee were a Republican, CNN talking heads would be saying the C ù word all day long Democrat double standards are turning America into a sh*thole country Other users defended the double standard, claiming that racially charged statements deserve different treatment than regular old vulgarities And if you disagree, well that makes you a racist too Racial slurs are different than ad hominems And by different, I mean worse Roseanne wasn t fired for being vulgar, she was fired for being racist If Samantha Bee gets fired it s bc ppl can t tell the difference (And if you can t tell the difference you might be a racist ) Roseanne was fired because her tweet demeaned and debased African Americans, and they made their voices heard The verdict is still out on Samantha Bee because nobody s yet heard from the feckless c*nts A small minority of Twitter users argued that everybody should just calm down and stop taking words so seriously I would not have fired Roseanne or Kathy Griffin I would not fire Bill Maher or Samantha Bee I do not reflexively demand that every person who says something offensive lose their jobs Saying that Samantha Bee shouldn t get off scot free does not mean she should be fired It means that TBS should take these comments a little more seriously to make a point that calling the daughter of the POTUS a feckless cunt for posting a picture w/ her son is unacceptable Because in a free country a business can make whatever decision it so chooses Then consumers can decide to use the product or not He s correct about the double standard, but that s better than having the government pick and choose who should be fired for speech pic twitter com/2Y7SeoIblm Regardless of the outcome of this case, the fact is that despite the First Amendment guaranteeing free speech, anybody is just one bad tweet away from getting fired",https://www.rt.com/usa/428494-trump-samantha-bee-fired/
"29 May, 2018",Hungary to penalize NGOs that aid illegal immigration official,"Hungary s government will submit a new version of its stopsoros ù bill to parliament on Tuesday, imposing criminal penalties on groups accused of supporting or financing illegal immigration, Reuters quoted a senior government politician as saying on Tuesday The legislation is part of Prime Minister Viktor Orban government s campaign against George Soros, a Hungarian born US financier State Secretary Csaba Domotor told reporters that the text of the new legislation will be made public later in the day Earlier this month, the billionaire s foundation decided to shut its office in Budapest and move to Berlin",https://www.rt.com/newsline/428128-hungary-ngo-illegal-immigration/
"24 May, 2018", Stand up to the Daily Mail crowdfunding campaign aims to take down Brexit bullies,"A funding drive, launched by an anti Brexit campaign group, aims to raise millions of pounds so it can take on Daily Mail bullies ù and continue with what it calls the fight for our right to stop Brexit ù Best for Britain, a political campaign group launched in April 2017 with the aim of keeping the door open to EU membership ù, is looking to raise 3 million from donors, as part of a wider campaign of stopping Brexit democratically ù The funding drive was launched the same day as a Daily Mail front page revealed documents that apparently show that a pro Remain group has launched a six month plan to stop Britain leaving the EU, ùcalling it a plot to subvert Brexit ù Best for Britain has amassed a 2 4million already but is asking wealthy donors for 3 2million more, ùthe paper s front page read According to the paper, documents reveal that the group plans to use trade unions to change Labour s stance on Brexit, ùwith the remaining funds going towards an advertising blitz, social media, a speaking tour by leading Labour Remainers and local campaigning ù Best for Britain responded to the story, saying: Now they re saying again we ve been secretly plotting, ùa reference to the Mail s claim of nefarious goings on Our mission is clear we exist to try and stop Brexit democratically, and we still need grassroots help from donors who care ù According to the group s GoFundMe page, the people of the UK deserve a choice between Brexit and the membership deal we currently have That s why we re fighting for a people s vote with an option to stay and lead in Europe! ù We need to raise 3 million more to get a People s Vote to stop any kind of Brexit please help us take another step to get there, ùthe page asks Those looking to donate have been told that coughing up 5 will buy campaign bunting for a local group, ùwhile a 50 donation will afford a pop up banner ù More affluent Europhiles can donate 250 to fund the training of local activists, while 1,000 would allow the group to take polls on Brexit throughout the country Since the drive started, earlier on Thursday, over 28,000 had been raised But not all are happy with the renewed push to keep the UK in the EU Leave EU, a group that supported Brexit, outside of the official Leave campaign, took to Twitter to claim Hungarian born billionaire, George Soros is funding Best for Britain a campaign whose aim is to overrule the British people and stop Brexit ù It continued: We will not allow our democracy to be bought with Soros filthy money ù Soros, a Hungarian born billionaire, had previously donated 400,000 to Best for Britain earlier this year through his Open Society Foundation (OSF) A further 100,000 was then donated by Soros to match the amount raised by a crowdfunding campaign in February, after his earlier donations had been revealed ù, ",https://www.rt.com/uk/427678-brexit-second-referendum-fundraising/
"24 May, 2018",Hungary govt to submit tightened Stop Soros bill on NGOs next week,"Hungary s government will submit a tougher version of the stopsoros ù bill to parliament next week, adding criminal penalties for groups accused of financing illegal immigration, according to Prime Minister Viktor Orban s chief of staff The bill has been tightened to state that the organization and financing of illegal migration should be punished, ùGergely Gulyas said on Thursday after a government meeting The legislation will empower the interior minister to ban non government organizations that support migration and are seen as a national security risk, Reuters said",https://www.rt.com/newsline/427655-hungary-stop-soros-bill/
"15 May, 2018",George Soros Open Society foundation ends operations in Hungary,"George Soros Open Society Foundations is ending its operations in Hungary, accusing Budapest of repressing civil society PM Viktor Orban has repeatedly slammed the tycoon for meddling in the nation s internal affairs Faced with an increasingly repressive political and legal environment in Hungary, the Open Society Foundations are moving their Budapest based international operations and staff to the German capital, Berlin, ùthe groupconfirmedon Tuesday Patrick Gaspard, the president of the Open Society Foundations, lashed out at Budapest, saying it has denigrated and misrepresented our work, ùwhile repressing civil society for the sake of political gain ù The group based its decision on the fact that Budapest prepares to impose further restrictions on nongovernmental organizations through what it has branded its stopsoros ù package of legislation ù Prime Minister Viktor Orban has repeatedly spoken out against the detrimental agendas of Soros foundation and other NGOs, accusing the billionaire of meddling in Hungary s internal political affairs by funding opposition groups Speaking on the recent election and the victory of his Fidesz party, Orbansaid, I know they won t accept the result of the election, they will organize all sorts of things, they have unlimited financial resources ù When news of the Open Society Foundations possible departure from Hungary broke in April, Orban said: You might understand if I don t cry my eyes out ù In February, Fidesz submitted a bill to parliament called the stopsoros Act in reference to the Hungarian American tycoon which would curb immigration and would also affect foreign funded NGOs The bill says that all NGOs which support illegal immigration ùneed to be registered, while any NGO which gets money from abroad must pay a 25 percent tax Also, foreign citizens and Hungarian nationals who support illegal immigration could be subject to a restraining order which would keep them away from the border If Soros is found to have engaged in such activity, meaning he organizes illegal immigration, then the rules will apply to him, ùgovernment spokesman Zoltan Kovacs said in February READ MORE: Refugee quotas are nonsense : Poland, Hungary & Czech Republic ready to fight Brussels in court The 87 year old worked as a trader and analyst before establishing Soros Fund Management in 1969 He became one of the world s foremost investors, generating enormous wealth for himself The Hungarian American made a fortune, but also earned notoriety for shorting Britain s pound sterling, which forced the currency s collapse in the 1990s Soros accuses Hungary of anti Muslim sentiment & anti Semitic tropes in campaign against himhttps: // tdotco /KZlGYh8t0opic twitter com/N0mH4j03Oz The Open Society Foundations project wasstartedin 1979, with the first non US foundation opening in Hungary in 1984 The group currently has annual expenditures of over $940 million, operates in over 100 countries across the globe, with 26 national and regional foundations and offices The billionaire was once likened to Satan for his calls to bring migrants into Europe, which was perceived by some Hungarian MPs as an attempt to destroy the independence and values of nation states Hungarian lawmaker Andras Aradszki of the Christian Democratic People s Party (KDNP) said it is a Christian duty to fight what he called Satan s Soros plan ù The billionaire also faced accusations of meddling in British politics after news emerged that he donated almost half a million pounds to a campaign seeking to reverse Brexit Orban, a harsh critic of illegal immigration and Brussels mandatory migrant quotas, once stated that the recent wave of refugees entering Europe is an invasion In December 2017, Hungary, along with Poland and the Czech Republic, said they reserve the right ùto reject EU imposed refugee quotas in spite of pressure from the European Commission The three countriesarguedat the time that the refugees could pose a direct threat to public security ",https://www.rt.com/news/426729-soros-foundation-stops-operations-hungary/
"3 May, 2018",Hungary s ruling party plans to amend constitution to ban settlement of migrants,"Hungary s ruling Fidesz party wants to amend the constitution to ensure that the EU cannot force the country to resettle migrants, Reuters reported The amendment was submitted to parliament by Prime Minister Viktor Orban in 2016, but it failed to muster the required two thirds majority after opposition party Jobbik blocked its passage In the April 8 election, Orban s party won a third straight term with more than two thirds of the seats, giving it the power to pass constitutional amendments Fidesz lawmaker Mate Kocsis was quoted by MTI on Thursday, stating that the party also wants parliament to discuss a stopsoros ù bill, which would tighten rules on non governmental organisations, including those of Hungarian born billionaire George Soros",https://www.rt.com/newsline/425743-hungary-amendment-constitution-migrants/
"21 Apr, 2018","Hungarian protesters rally for press freedom & Orban regime change (PHOTOS, VIDEOS)","Thousands of protesters attended a massive rally in Budapest, to defend free press ù and to oppose Viktor Orban s regime, ù which, after its recent landslide election victory, aims to pass a so called stopsoros anti NGO bill Anti government protesters, united by their dissatisfaction with the state of press freedom ùin Hungary, held another massive rally in the capital to challenge the results of the April 8 general election, in which national conservative party Fidesz secured a two thirds majority in the Parliament No United States of Europe : Hungary s Orban vows to strengthen his sovereign policies The 2 0 We are the majority! rally started in Kossuth Square in front of Parliament before the protesters, waving the national colors and European Union flags, made their way to Budapest s Szabadsajto (Freedom of the Press) Road to hear speeches against Prime Minister s Viktor Orban, who secured his third consecutive term in the landslide election Viktor, give us back democracy ù, We want freedom of the press ù, and Regime change, ù they chanted, as they marched through central Budapest Our main goal is to dismantle Fidesz control over the public media but opposition parties also have a task as they are also responsible for this situation we are in, ùorganizers said in a Facebook post before the rally At therally, which, according to someestimates, assembled up to 100,000 people, activists heard speeches from leaders of various student unions and NGOs, who called for the opposition to unite and unseat the government Some of the speakers also called on the government to reconsider its effort to push through the stopsoros bill A post shared by 444 hu (@negynegynegy)onApr 21, 2018 at 11:20am PDT Immediately following the Fidesz victory, a spokesman for the partynotedthat the new parliament aims to pass the stopsoros legislation, which would allow the government to ban NGOs that pose a national security risk ùThe bill would also impose a 25 percent tax on foreign donations to NGOs that support migrants in Hungary A post shared by @makgajweronApr 21, 2018 at 12:16pm PDT The Open Society Foundations, founded by American Hungarian financier George Soros, this week stated that they are considering various options ùto guarantee security ùof their staff and continue their operations in Hungary even if the parliament passes the law A post shared by Misi Kacskovics (@kacskovicsmisi)onApr 21, 2018 at 2:54pm PDT Prime Minister Viktor Orban, who repeatedly spoke out against Soros and other NGO s detrimental agendas, on Friday once again accused the billionaire of meddling in Hungary s sovereign politics, through his funding of the opposition READ MORE: George Soros may close his NGO s Budapest office amid political hostility report I know they won t accept the result of the election, they will organize all sorts of things, they have unlimited financial resources, ùOrban told the state radio ù, ",https://www.rt.com/news/424792-hungary-protests-orban-soros/
